住所（スプレッドシート用）,Latitude,Longitude,世帯数
兵庫県神戸市北区山田町小河字西ノ山,34.7491196,135.1003586,14
兵庫県神戸市北区山田町小河字平五郎,34.7491196,135.1003586,11
兵庫県神戸市北区山田町小部字大坂山,34.7353674,135.1658261,9
兵庫県神戸市北区山田町小部字大歳馬場,34.7353674,135.1658261,23
兵庫県神戸市北区山田町小部字大東,34.7353674,135.1658261,79
兵庫県神戸市北区山田町小部字大平,34.7353674,135.1658261,35
兵庫県神戸市北区山田町小部字北ノ谷,34.7326381,135.1427072,23
兵庫県神戸市北区山田町小部字杉ノ木,34.7353674,135.1658261,24
兵庫県神戸市北区山田町小部字惣山,34.7349114,135.1529591,28
兵庫県神戸市北区山田町小部字惣六畑山,34.7353674,135.1658261,20
兵庫県神戸市北区山田町小部字高橋,34.7353674,135.1658261,83
兵庫県神戸市北区山田町小部字出坂山,34.7383331,135.1498802,30
兵庫県神戸市北区山田町小部字戸口谷,34.7353674,135.1658261,25
兵庫県神戸市北区山田町小部字西ノ岡谷,34.7353674,135.1658261,25
兵庫県神戸市北区山田町小部字東菅谷,34.7353674,135.1658261,17
兵庫県神戸市北区山田町小部字東山,34.7353674,135.1658261,26
兵庫県神戸市北区山田町小部字一ツ鍬山,34.7306738,135.1559024,25
兵庫県神戸市北区山田町小部字広苅,34.7353674,135.1658261,14
兵庫県神戸市北区山田町小部字藤木谷,34.7353674,135.1658261,19
兵庫県神戸市北区山田町小部字法殿ノ下,34.7353674,135.1658261,39
兵庫県神戸市北区山田町小部字南山,34.7206687,135.1514972,311
兵庫県神戸市北区山田町小部字宮ノ前,34.7353674,135.1658261,15
兵庫県神戸市北区山田町小部字妙賀山,34.732812,135.15956,21
兵庫県神戸市北区山田町小部字向井,34.7353674,135.1658261,35
兵庫県神戸市北区山田町小部字向井谷,34.7353674,135.1658261,83
兵庫県神戸市北区山田町上谷上字上ノ山,34.7655951,135.1775216,33
兵庫県神戸市北区山田町上谷上字鍛冶屋ノ上,34.7655951,135.1775216,68
兵庫県神戸市北区山田町上谷上字木戸上,34.7646314,135.1789435,7
兵庫県神戸市北区山田町上谷上字久保,34.7655951,135.1775216,21
兵庫県神戸市北区山田町上谷上字古々山,34.7753678,135.1976805,135
兵庫県神戸市北区山田町上谷上字中ノ手,34.7655951,135.1775216,41
兵庫県神戸市北区山田町上谷上字畑開地,34.7655951,135.1775216,38
兵庫県神戸市北区山田町上谷上字宮開地,34.7655951,135.1775216,16
兵庫県神戸市北区山田町上谷上字森田,34.7655951,135.1775216,22
兵庫県神戸市北区山田町上谷上字山口谷,34.7655951,135.1775216,11
兵庫県神戸市北区山田町上谷上字ヤンゲン,34.7778878,135.1944458,125
兵庫県神戸市北区山田町坂本字長谷,34.7855125,135.1167167,22
兵庫県神戸市北区山田町坂本字原,34.76385,135.1099975,20
兵庫県神戸市北区山田町下谷上字池ノ内,34.7607484,135.15793,34
兵庫県神戸市北区山田町下谷上字猪ころび,34.7448567,135.1552983,80
兵庫県神戸市北区山田町下谷上字梅木谷,34.75455470000001,135.1535439,47
兵庫県神戸市北区山田町下谷上字梅木谷,34.75455470000001,135.1535439,21
兵庫県神戸市北区山田町下谷上字皆森,34.7604845,135.1561755,14
兵庫県神戸市北区山田町下谷上字かんじや,34.7618147,135.1539825,58
兵庫県神戸市北区山田町下谷上字北勝,34.7619946,135.1625359,17
兵庫県神戸市北区山田町下谷上字久保,34.7616445,135.1583687,19
兵庫県神戸市北区山田町下谷上字小橋,34.7616657,135.1554445,27
兵庫県神戸市北区山田町下谷上字小畑,34.77019430000001,135.171676,17
兵庫県神戸市北区山田町下谷上字沢,34.7601865,135.1590997,22
兵庫県神戸市北区山田町下谷上字志く志く,34.7643388,135.1683122,94
兵庫県神戸市北区山田町下谷上字芝,34.7605164,135.161293,35
兵庫県神戸市北区山田町下谷上字芝床,34.7620763,135.1655336,80
兵庫県神戸市北区山田町下谷上字芝床ノ上,34.7647115,135.1646562,13
兵庫県神戸市北区山田町下谷上字芝山,34.7626871,135.1671423,76
兵庫県神戸市北区山田町下谷上字砂川,34.7632683,135.1538363,43
兵庫県神戸市北区山田町下谷上字中段,34.7621903,135.1641444,11
兵庫県神戸市北区山田町下谷上字天神,34.7635259,135.1659724,15
兵庫県神戸市北区山田町下谷上字中一里山,34.7074643,135.1225604,97
兵庫県神戸市北区山田町下谷上字中上,34.7631573,135.1690434,50
兵庫県神戸市北区山田町下谷上字西畑,34.7602206,135.1544211,46
兵庫県神戸市北区山田町下谷上字二ツ樋,34.761487,135.1610006,20
兵庫県神戸市北区山田町下谷上字箕谷,34.7574451,135.1555907,16
兵庫県神戸市北区山田町下谷上字箕の谷,34.7640445,135.1676262,12
兵庫県神戸市北区山田町下谷上字宮ノ前,34.762698,135.1561755,10
兵庫県神戸市北区山田町下谷上字門口,34.7502507,135.1555907,123
兵庫県神戸市北区山田町下谷上字六地蔵,34.7590308,135.1563217,35
兵庫県神戸市北区山田町衝原字道南,34.771302,135.0910136,17
兵庫県神戸市北区山田町中字大沢,34.7577775,135.1284047,37
兵庫県神戸市北区山田町中字長尾サ,34.7577775,135.1284047,20
兵庫県神戸市北区山田町中字林,34.7577775,135.1284047,9
兵庫県神戸市北区山田町中字東畑,34.7577775,135.1284047,19
兵庫県神戸市北区山田町中字宮ノ片,34.7577775,135.1284047,24
兵庫県神戸市北区山田町西下字才谷,34.7579062,135.1097054,16
兵庫県神戸市北区山田町西下字大道下,34.7579062,135.1097054,17
兵庫県神戸市北区山田町西下字広畑,34.7579062,135.1097054,17
兵庫県神戸市北区山田町原野字エンド,34.7666722,135.1387812,21
兵庫県神戸市北区山田町原野字大山,34.7666722,135.1387812,133
兵庫県神戸市北区山田町原野字谷寺口,34.7666722,135.1387812,11
兵庫県神戸市北区山田町原野字天神,34.7666722,135.1387812,13
兵庫県神戸市北区山田町原野字中ノ株,34.7666722,135.1387812,21
兵庫県神戸市北区山田町原野字八王子,34.7666722,135.1387812,17
兵庫県神戸市北区山田町原野字樋詰,34.7666722,135.1387812,28
兵庫県神戸市北区山田町原野字元戎,34.7666722,135.1387812,18
兵庫県神戸市北区山田町東下字後ケ市,34.7489911,135.1190541,10
兵庫県神戸市北区山田町東下字大畑田,34.7489911,135.1190541,29
兵庫県神戸市北区山田町東下字野田北,34.7489911,135.1190541,41
兵庫県神戸市北区山田町東下字東所,34.7489911,135.1190541,28
兵庫県神戸市北区山田町東下字山ノ越,34.7489911,135.1190541,106
兵庫県神戸市北区山田町福地字前田,34.781524,135.1342498,15
兵庫県神戸市北区若葉台１丁目,34.7412722,135.1535439,332
兵庫県神戸市北区若葉台２丁目,34.7406925,135.1570528,301
兵庫県神戸市北区若葉台３丁目,34.7383379,135.1573452,262
兵庫県神戸市北区若葉台４丁目,34.7386453,135.1532515,148
兵庫県神戸市長田区神戸市長田区,34.6620622,135.1476584,56475
兵庫県神戸市長田区池田上町,34.667033,135.1421419,228
兵庫県神戸市長田区池田経町,34.6684033,135.1438958,34
兵庫県神戸市長田区池田塩町,34.6672161,135.1408995,12
兵庫県神戸市長田区池田新町,34.6681218,135.1423246,12
兵庫県神戸市長田区池田寺町,34.6691541,135.1452114,113
兵庫県神戸市長田区池田広町,34.6689381,135.1462346,318
兵庫県神戸市長田区一番町３丁目,34.6669882,135.1560293,234
兵庫県神戸市長田区一番町５丁目,34.6657588,135.1539825,98
兵庫県神戸市長田区一里山町,34.6863754,135.1295737,124
兵庫県神戸市長田区鶯町１丁目,34.6905909,135.1392187,109
兵庫県神戸市長田区鶯町２丁目,34.6915009,135.1379034,123
兵庫県神戸市長田区鶯町３丁目,34.6919705,135.1398033,114
兵庫県神戸市長田区鶯町４丁目,34.6925333,135.1386341,66
兵庫県神戸市長田区腕塚町１丁目,34.6567892,135.1501815,98
兵庫県神戸市長田区腕塚町２丁目,34.656381,135.1493043,54
兵庫県神戸市長田区腕塚町３丁目,34.65562540000001,135.1485734,235
兵庫県神戸市長田区腕塚町４丁目,34.6550108,135.1475502,139
兵庫県神戸市長田区腕塚町５丁目,34.6546026,135.1466731,115
兵庫県神戸市長田区腕塚町６丁目,34.6539175,135.145796,285
兵庫県神戸市長田区腕塚町７丁目,34.6532324,135.144919,117
兵庫県神戸市長田区腕塚町８丁目,34.6526882,135.1437497,139
兵庫県神戸市長田区腕塚町９丁目,34.6520031,135.1428727,125
兵庫県神戸市長田区腕塚町１０丁目,34.6514589,135.1417034,116
兵庫県神戸市長田区梅ケ香町１丁目,34.6637156,135.1582224,303
兵庫県神戸市長田区梅ケ香町２丁目,34.6619128,135.1585149,131
兵庫県神戸市長田区大谷町１丁目,34.6628744,135.1427265,171
兵庫県神戸市長田区大谷町２丁目,34.6642638,135.1421419,339
兵庫県神戸市長田区大谷町３丁目,34.6642828,135.1398033,674
兵庫県神戸市長田区大塚町１丁目,34.670571,135.1497429,251
兵庫県神戸市長田区大塚町２丁目,34.6710639,135.1487196,50
兵庫県神戸市長田区大塚町３丁目,34.6717586,135.1484272,106
兵庫県神戸市長田区大塚町４丁目,34.6725941,135.1478425,72
兵庫県神戸市長田区大塚町５丁目,34.6734296,135.1472578,59
兵庫県神戸市長田区大塚町６丁目,34.6741243,135.1469655,35
兵庫県神戸市長田区大塚町７丁目,34.6748189,135.1466731,37
兵庫県神戸市長田区大塚町８丁目,34.6755136,135.1463807,32
兵庫県神戸市長田区大塚町９丁目,34.6762082,135.1460884,77
兵庫県神戸市長田区大橋町１丁目,34.6576249,135.1495967,178
兵庫県神戸市長田区大橋町２丁目,34.6569398,135.1487196,13
兵庫県神戸市長田区大橋町３丁目,34.6563956,135.1475502,275
兵庫県神戸市長田区大橋町４丁目,34.6557105,135.1466731,326
兵庫県神戸市長田区大橋町５丁目,34.6553023,135.145796,120
兵庫県神戸市長田区大橋町６丁目,34.6546172,135.144919,122
兵庫県神戸市長田区大橋町７丁目,34.6542091,135.144042,198
兵庫県神戸市長田区大橋町８丁目,34.6535239,135.143165,169
兵庫県神戸市長田区大橋町９丁目,34.6526323,135.1421419,118
兵庫県神戸市長田区大橋町１０丁目,34.6522946,135.1411187,55
兵庫県神戸市長田区大道通１丁目,34.6656566,135.1495967,107
兵庫県神戸市長田区大道通２丁目,34.6653892,135.1484272,27
兵庫県神戸市長田区大道通３丁目,34.6647041,135.1475502,178
兵庫県神戸市長田区大道通４丁目,34.663742,135.1466731,51
兵庫県神戸市長田区大道通５丁目,34.6630569,135.145796,27
兵庫県神戸市長田区重池町１丁目,34.6763434,135.1550059,250
兵庫県神戸市長田区重池町２丁目,34.67856829999999,135.1538363,156
兵庫県神戸市長田区御屋敷通１丁目,34.6623718,135.144919,170
兵庫県神戸市長田区御屋敷通２丁目,34.6616866,135.144042,63
兵庫県神戸市長田区御屋敷通３丁目,34.6606589,135.1427265,352
兵庫県神戸市長田区御屋敷通４丁目,34.6597721,135.1411187,118
兵庫県神戸市長田区御屋敷通５丁目,34.659223,135.1405341,150
兵庫県神戸市長田区御屋敷通６丁目,34.6586787,135.1393649,94
兵庫県神戸市長田区海運町２丁目,34.6524597,135.1379034,150
兵庫県神戸市長田区海運町３丁目,34.651624,135.138488,99
兵庫県神戸市長田区海運町４丁目,34.6509244,135.1393649,63
兵庫県神戸市長田区海運町５丁目,34.6500887,135.1399495,59
兵庫県神戸市長田区海運町７丁目,34.6484123,135.1417034,173
兵庫県神戸市長田区海運町８丁目,34.6473651,135.1427265,111
兵庫県神戸市長田区神楽町１丁目,34.6616992,135.1509124,11
兵庫県神戸市長田区神楽町２丁目,34.660601,135.1497429,22
兵庫県神戸市長田区神楽町３丁目,34.6602633,135.1487196,125
兵庫県神戸市長田区神楽町４丁目,34.6597191,135.1475502,97
兵庫県神戸市長田区神楽町５丁目,34.6595223,135.1462346,268
兵庫県神戸市長田区神楽町６丁目,34.6586258,135.145796,121
兵庫県神戸市長田区片山町１丁目,34.6719508,135.1503276,408
兵庫県神戸市長田区片山町２丁目,34.6736219,135.1491582,329
兵庫県神戸市長田区片山町３丁目,34.6764005,135.1479887,258
兵庫県神戸市長田区片山町４丁目,34.6752272,135.1475502,154
兵庫県神戸市長田区片山町５丁目,34.6772359,135.147404,379
兵庫県神戸市長田区上池田１丁目,34.6689761,135.1415572,326
兵庫県神戸市長田区上池田２丁目,34.6681596,135.1398033,84
兵庫県神戸市長田区上池田３丁目,34.6699712,135.1383418,623
兵庫県神戸市長田区上池田４丁目,34.6703654,135.1409726,151
兵庫県神戸市長田区上池田５丁目,34.671473,135.1409726,138
兵庫県神戸市長田区上池田６丁目,34.6718061,135.1425804,255
兵庫県神戸市長田区苅藻通１丁目,34.6591919,135.1526667,82
兵庫県神戸市長田区苅藻通２丁目,34.6580743,135.1538363,166
兵庫県神戸市長田区苅藻通３丁目,34.6569663,135.1538363,121
兵庫県神戸市長田区苅藻通４丁目,34.6558584,135.1538363,302
兵庫県神戸市長田区苅藻通５丁目,34.6547407,135.1550059,61
兵庫県神戸市長田区苅藻通６丁目,34.6539048,135.1555907,48
兵庫県神戸市長田区苅藻通７丁目,34.6515478,135.1558831,62
兵庫県神戸市長田区川西通３丁目,34.6634507,135.1484272,170
兵庫県神戸市長田区川西通４丁目,34.6630425,135.1475502,160
兵庫県神戸市長田区川西通５丁目,34.6620099,135.1468193,129
兵庫県神戸市長田区北町１丁目,34.6668763,135.1528129,314
兵庫県神戸市長田区北町２丁目,34.6664681,135.1519357,277
兵庫県神戸市長田区北町３丁目,34.6655765,135.1509124,175
兵庫県神戸市長田区久保町１丁目,34.6561599,135.1509124,68
兵庫県神戸市長田区久保町２丁目,34.6554043,135.1501815,94
兵庫県神戸市長田区久保町３丁目,34.6548601,135.149012,208
兵庫県神戸市長田区久保町４丁目,34.6543111,135.1484272,155
兵庫県神戸市長田区久保町５丁目,34.6537669,135.1472578,165
兵庫県神戸市長田区久保町６丁目,34.6530818,135.1463807,234
兵庫県神戸市長田区久保町７丁目,34.6523967,135.1455037,141
兵庫県神戸市長田区久保町８丁目,34.652059,135.1444805,135
兵庫県神戸市長田区久保町９丁目,34.6511674,135.1434573,162
兵庫県神戸市長田区久保町１０丁目,34.6504822,135.1425804,98
兵庫県神戸市長田区源平町,34.6887615,135.1430188,141
兵庫県神戸市長田区高東町１丁目,34.6812057,135.1357112,134
兵庫県神戸市長田区高東町２丁目,34.6825946,135.1351266,79
兵庫県神戸市長田区高東町３丁目,34.6830871,135.1341037,69
兵庫県神戸市長田区駒栄町２丁目,34.6531689,135.1525205,48
兵庫県神戸市長田区駒栄町４丁目,34.6519396,135.1504738,14
兵庫県神戸市長田区駒ケ林町１丁目,34.6511841,135.1497429,359
兵庫県神戸市長田区駒ケ林町２丁目,34.6505694,135.1487196,254
兵庫県神戸市長田区駒ケ林町３丁目,34.6498139,135.1479887,247
兵庫県神戸市長田区駒ケ林町４丁目,34.6491992,135.1469655,253
兵庫県神戸市長田区駒ケ林町５丁目,34.6492795,135.1456499,262
兵庫県神戸市長田区駒ケ林町６丁目,34.6478995,135.1450652,168
兵庫県神戸市長田区五位ノ池町１丁目,34.6640202,135.1380495,136
兵庫県神戸市長田区五位ノ池町２丁目,34.6654095,135.1374649,244
兵庫県神戸市長田区五位ノ池町３丁目,34.6637575,135.1362958,410
兵庫県神戸市長田区五位ノ池町４丁目,34.6654,135.1386341,129
兵庫県神戸市長田区五番町１丁目,34.6729353,135.1569065,98
兵庫県神戸市長田区五番町２丁目,34.67245670000001,135.1561755,109
兵庫県神戸市長田区五番町３丁目,34.671429,135.1548597,148
兵庫県神戸市長田区五番町４丁目,34.6708848,135.1536901,142
兵庫県神戸市長田区五番町５丁目,34.6702701,135.1526667,106
兵庫県神戸市長田区五番町６丁目,34.6695145,135.1519357,29
兵庫県神戸市長田区五番町７丁目,34.6688998,135.1509124,110
兵庫県神戸市長田区五番町８丁目,34.6678016,135.1497429,90
兵庫県神戸市長田区三番町１丁目,34.670438,135.1574914,27
兵庫県神戸市長田区三番町２丁目,34.6699594,135.1567603,126
兵庫県神戸市長田区三番町３丁目,34.66886119999999,135.1555907,94
兵庫県神戸市長田区三番町４丁目,34.6685235,135.1545673,155
兵庫県神戸市長田区三番町５丁目,34.6679793,135.1533977,14
兵庫県神戸市長田区鹿松町１丁目,34.6859259,135.1339575,94
兵庫県神戸市長田区鹿松町２丁目,34.6845646,135.1310349,95
兵庫県神戸市長田区鹿松町３丁目,34.6834481,135.1322039,111
兵庫県神戸市長田区庄田町１丁目,34.6544784,135.1532515,50
兵庫県神戸市長田区庄田町２丁目,34.6538687,135.1516433,113
兵庫県神戸市長田区庄田町３丁目,34.6531836,135.1507662,227
兵庫県神戸市長田区庄田町４丁目,34.6524985,135.1498891,170
兵庫県神戸市長田区庄山町１丁目,34.6618848,135.1367342,163
兵庫県神戸市長田区庄山町２丁目,34.6623777,135.1357112,143
兵庫県神戸市長田区庄山町３丁目,34.6631475,135.1346882,86
兵庫県神戸市長田区庄山町４丁目,34.6639524,135.1335922,59
兵庫県神戸市長田区菅原通１丁目,34.66572,135.1586611,47
兵庫県神戸市長田区菅原通２丁目,34.6649644,135.15793,197
兵庫県神戸市長田区菅原通３丁目,34.6644202,135.1567603,76
兵庫県神戸市長田区菅原通４丁目,34.6638055,135.1557369,77
兵庫県神戸市長田区菅原通５丁目,34.66305,135.1550059,192
兵庫県神戸市長田区菅原通６丁目,34.6625058,135.1538363,12
兵庫県神戸市長田区菅原通７丁目,34.6621025,135.1523743,45
兵庫県神戸市長田区高取山町１丁目,34.6710976,135.1360035,287
兵庫県神戸市長田区高取山町２丁目,34.6711163,135.1336653,660
兵庫県神戸市長田区滝谷町１丁目,34.684698,135.1491582,206
兵庫県神戸市長田区滝谷町２丁目,34.6865094,135.1476963,236
兵庫県神戸市長田区滝谷町３丁目,34.6858335,135.1456499,119
兵庫県神戸市長田区大日丘町１丁目,34.6886668,135.1374649,267
兵庫県神戸市長田区大日丘町２丁目,34.6900555,135.1368803,145
兵庫県神戸市長田区大日丘町３丁目,34.6889665,135.1345421,137
兵庫県神戸市長田区大丸町１丁目,34.6763815,135.1503276,194
兵庫県神戸市長田区大丸町２丁目,34.6774986,135.1491582,58
兵庫県神戸市長田区大丸町３丁目,34.6788973,135.147404,126
兵庫県神戸市長田区長者町,34.6785686,135.1365881,201
兵庫県神戸市長田区寺池町１丁目,34.6727672,135.1520819,155
兵庫県神戸市長田区寺池町２丁目,34.67472,135.1503276,233
兵庫県神戸市長田区寺池町３丁目,34.6752082,135.1498891,91
兵庫県神戸市長田区戸崎通１丁目,34.6613071,135.1396572,49
兵庫県神戸市長田区戸崎通２丁目,34.6609693,135.1386341,193
兵庫県神戸市長田区戸崎通３丁目,34.6607724,135.1373188,294
兵庫県神戸市長田区長尾町１丁目,34.6677749,135.1360035,557
兵庫県神戸市長田区長尾町２丁目,34.6684883,135.133373,417
兵庫県神戸市長田区長田町１丁目,34.6696793,135.1487196,230
兵庫県神戸市長田区長田町２丁目,34.6703788,135.1478425,75
兵庫県神戸市長田区長田町３丁目,34.6711439,135.147404,57
兵庫県神戸市長田区長田町４丁目,34.6725332,135.1468193,21
兵庫県神戸市長田区長田町５丁目,34.6732983,135.1463807,74
兵庫県神戸市長田区長田町６丁目,34.674129,135.1463807,51
兵庫県神戸市長田区長田町７丁目,34.6745468,135.1460884,31
兵庫県神戸市長田区長田町８丁目,34.6752414,135.145796,90
兵庫県神戸市長田区長田町９丁目,34.675936,135.1455037,58
兵庫県神戸市長田区長田天神町１丁目,34.6808403,135.1468193,402
兵庫県神戸市長田区長田天神町２丁目,34.6822106,135.1485734,251
兵庫県神戸市長田区長田天神町３丁目,34.6833792,135.1495967,115
兵庫県神戸市長田区長田天神町４丁目,34.6827738,135.147404,119
兵庫県神戸市長田区長田天神町５丁目,34.682511,135.1456499,150
兵庫県神戸市長田区長田天神町６丁目,34.6839001,135.1450652,411
兵庫県神戸市長田区長楽町２丁目,34.6513663,135.1361496,82
兵庫県神戸市長田区長楽町３丁目,34.6505307,135.1367342,143
兵庫県神戸市長田区長楽町４丁目,34.649695,135.1373188,86
兵庫県神戸市長田区長楽町５丁目,34.6489954,135.1381957,92
兵庫県神戸市長田区長楽町６丁目,34.6482957,135.1390726,37
兵庫県神戸市長田区名倉町１丁目,34.6767667,135.1455037,34
兵庫県神戸市長田区名倉町２丁目,34.6778086,135.1450652,109
兵庫県神戸市長田区名倉町３丁目,34.6788364,135.1463807,50
兵庫県神戸市長田区名倉町４丁目,34.6793948,135.145796,113
兵庫県神戸市長田区名倉町５丁目,34.6802255,135.145796,96
兵庫県神戸市長田区七番町,34.6743297,135.1557369,26
兵庫県神戸市長田区浪松町２丁目,34.6504747,135.1351266,51
兵庫県神戸市長田区浪松町３丁目,34.6498456,135.1358573,52
兵庫県神戸市長田区浪松町５丁目,34.6482398,135.1374649,79
兵庫県神戸市長田区西尻池町１丁目,34.6592114,135.1503276,108
兵庫県神戸市長田区西尻池町２丁目,34.6583756,135.1509124,195
兵庫県神戸市長田区西尻池町３丁目,34.6574694,135.1516433,90
兵庫県神戸市長田区西尻池町４丁目,34.6567745,135.1519357,53
兵庫県神戸市長田区西尻池町５丁目,34.6559387,135.1525205,80
兵庫県神戸市長田区西代通１丁目,34.6612224,135.1415572,138
兵庫県神戸市長田区西代通２丁目,34.6606077,135.1405341,78
兵庫県神戸市長田区西代通３丁目,34.6598521,135.1398033,180
兵庫県神戸市長田区西代通４丁目,34.6593782,135.138488,134
兵庫県神戸市長田区西丸山町１丁目,34.6853169,135.1409726,97
兵庫県神戸市長田区西丸山町２丁目,34.6861614,135.1392187,170
兵庫県神戸市長田区西丸山町３丁目,34.686452,135.1374649,144
兵庫県神戸市長田区西山町１丁目,34.6708813,135.1456499,125
兵庫県神戸市長田区西山町２丁目,34.67228,135.1438958,182
兵庫県神戸市長田区西山町３丁目,34.6739415,135.1438958,254
兵庫県神戸市長田区西山町４丁目,34.6749271,135.1418495,690
兵庫県神戸市長田区二番町１丁目,34.6691237,135.1573452,165
兵庫県神戸市長田区二番町２丁目,34.6679312,135.1560584,71
兵庫県神戸市長田区二番町３丁目,34.6676878,135.1551521,127
兵庫県神戸市長田区二番町４丁目,34.6671436,135.1539825,143
兵庫県神戸市長田区野田町４丁目,34.6516095,135.1402418,67
兵庫県神戸市長田区野田町５丁目,34.6509098,135.1411187,90
兵庫県神戸市長田区野田町６丁目,34.6501445,135.1415572,17
兵庫県神戸市長田区野田町７丁目,34.649027,135.1427265,157
兵庫県神戸市長田区野田町８丁目,34.6483977,135.1434573,79
兵庫県神戸市長田区野田町９丁目,34.6477028,135.1437497,82
兵庫県神戸市長田区萩乃町１丁目,34.687226,135.1358573,92
兵庫県神戸市長田区萩乃町２丁目,34.689257,135.1327885,148
兵庫県神戸市長田区萩乃町３丁目,34.6894771,135.131181,225
兵庫県神戸市長田区蓮池町,34.66396290000001,135.1450652,19
兵庫県神戸市長田区蓮宮通１丁目,34.6678817,135.1484272,52
兵庫県神戸市長田区蓮宮通２丁目,34.6674734,135.1475502,157
兵庫県神戸市長田区蓮宮通３丁目,34.6670652,135.1466731,174
兵庫県神戸市長田区蓮宮通４丁目,34.6663801,135.145796,181
兵庫県神戸市長田区蓮宮通５丁目,34.6656949,135.144919,65
兵庫県神戸市長田区蓮宮通６丁目,34.6653619,135.1433112,72
兵庫県神戸市長田区花山町１丁目,34.6856151,135.137411,133
兵庫県神戸市長田区花山町２丁目,34.6842557,135.1351266,252
兵庫県神戸市長田区浜添通１丁目,34.658271,135.1551521,69
兵庫県神戸市長田区浜添通２丁目,34.6572286,135.1555907,120
兵庫県神戸市長田区浜添通３丁目,34.65618620000001,135.1560293,130
兵庫県神戸市長田区浜添通５丁目,34.6544489,135.1567603,55
兵庫県神戸市長田区浜添通６丁目,34.653059,135.1573452,23
兵庫県神戸市長田区林山町,34.6778274,135.1427265,557
兵庫県神戸市長田区檜川町１丁目,34.6864855,135.1419957,150
兵庫県神戸市長田区檜川町２丁目,34.6878133,135.140388,138
兵庫県神戸市長田区檜川町３丁目,34.6892021,135.1398033,71
兵庫県神戸市長田区東尻池町１丁目,34.6619421,135.1550059,183
兵庫県神戸市長田区東尻池町２丁目,34.6605524,135.1555907,267
兵庫県神戸市長田区東尻池町３丁目,34.6599886,135.1567603,127
兵庫県神戸市長田区東尻池町４丁目,34.6591528,135.1573452,276
兵庫県神戸市長田区東尻池町５丁目,34.6580448,135.1573452,223
兵庫県神戸市長田区東尻池町６丁目,34.656655,135.15793,214
兵庫県神戸市長田区東尻池町７丁目,34.655547,135.15793,182
兵庫県神戸市長田区東尻池町８丁目,34.6546455,135.1580762,50
兵庫県神戸市長田区東尻池町９丁目,34.6536031,135.1585149,36
兵庫県神戸市長田区東丸山町,34.6842002,135.1421419,111
兵庫県神戸市長田区雲雀ケ丘１丁目,34.6921568,135.1336653,161
兵庫県神戸市長田区雲雀ケ丘２丁目,34.691762,135.1310349,77
兵庫県神戸市長田区雲雀ケ丘３丁目,34.6894339,135.1278202,316
兵庫県神戸市長田区日吉町２丁目,34.6554675,135.1425804,230
兵庫県神戸市長田区日吉町３丁目,34.6551297,135.1415572,138
兵庫県神戸市長田区日吉町４丁目,34.6542381,135.1405341,110
兵庫県神戸市長田区日吉町５丁目,34.6538299,135.1396572,132
兵庫県神戸市長田区日吉町６丁目,34.6532152,135.1386341,126
兵庫県神戸市長田区二葉町１丁目,34.6550422,135.1520819,122
兵庫県神戸市長田区二葉町２丁目,34.6545685,135.1507662,177
兵庫県神戸市長田区二葉町３丁目,34.6540194,135.1501815,219
兵庫県神戸市長田区二葉町４丁目,34.6534753,135.149012,154
兵庫県神戸市長田区二葉町５丁目,34.6531376,135.1479887,109
兵庫県神戸市長田区二葉町６丁目,34.6521051,135.1472578,325
兵庫県神戸市長田区二葉町７丁目,34.6517674,135.1462346,76
兵庫県神戸市長田区二葉町８丁目,34.6510118,135.1455037,203
兵庫県神戸市長田区二葉町９丁目,34.6503972,135.1444805,209
兵庫県神戸市長田区二葉町１０丁目,34.6497825,135.1434573,115
兵庫県神戸市長田区平和台町１丁目,34.6651468,135.1357112,82
兵庫県神戸市長田区平和台町２丁目,34.6657194,135.133373,389
兵庫県神戸市長田区平和台町３丁目,34.6648089,135.1346882,181
兵庫県神戸市長田区細田町１丁目,34.6633609,135.1509124,12
兵庫県神戸市長田区細田町２丁目,34.6626102,135.1495967,72
兵庫県神戸市長田区細田町３丁目,34.6620659,135.1484272,138
兵庫県神戸市長田区細田町５丁目,34.6606957,135.1466731,21
兵庫県神戸市長田区細田町６丁目,34.6601514,135.1455037,163
兵庫県神戸市長田区細田町７丁目,34.6594663,135.1446267,122
兵庫県神戸市長田区堀切町,34.6806055,135.1415572,308
兵庫県神戸市長田区本庄町２丁目,34.651845,135.1368803,112
兵庫県神戸市長田区本庄町３丁目,34.6512158,135.1376111,93
兵庫県神戸市長田区本庄町４丁目,34.6503801,135.1381957,91
兵庫県神戸市長田区本庄町５丁目,34.6496805,135.1390726,89
兵庫県神戸市長田区本庄町６丁目,34.6487743,135.1398033,93
兵庫県神戸市長田区本庄町７丁目,34.6476567,135.1409726,86
兵庫県神戸市長田区本庄町８丁目,34.6468914,135.1414111,58
兵庫県神戸市長田区房王寺町１丁目,34.675527,135.1532515,166
兵庫県神戸市長田区房王寺町２丁目,34.677198,135.1520819,204
兵庫県神戸市長田区房王寺町３丁目,34.6785873,135.1514972,311
兵庫県神戸市長田区房王寺町４丁目,34.6802771,135.1479887,331
兵庫県神戸市長田区房王寺町５丁目,34.6802677,135.1491582,157
兵庫県神戸市長田区房王寺町６丁目,34.6819196,135.1503276,174
兵庫県神戸市長田区房王寺町７丁目,34.6814315,135.1507662,168
兵庫県神戸市長田区前原町１丁目,34.6741375,135.1538363,348
